PCA_1,PCA_2,PCA_3
-1.237275485139768,0.031206572763853718,-0.9957417534583806
-1.237080908019335,0.03383328886182648,-0.9353170450125345
-1.2365948246597425,0.019781622851031657,-0.9655036888989666
-1.2369979506311655,0.03210664055777537,-0.961949119449458
-1.2373308719166962,0.028617825940340697,-0.8611471197402171
-1.237091919356269,0.02973824014598248,-0.8712051392734872
-1.2369641523306985,0.031137421438909733,-0.9417445764084086
-1.2371748823474953,0.030776095217804524,-1.0070858075717224
-1.2368630959062437,0.02692032573537587,-0.8887882142999104
-1.2375995311330192,0.025222952928800713,-0.9651478079364658
-1.2370208271816316,0.03166791642597169,-0.9452432527016215
-1.2374374016625218,0.030674017254495815,-0.9750335493348562
-1.2367924986601773,0.02886671790502298,-0.8969255970268759
-1.237157062924958,0.026236538546746936,-0.9884717411995644
-1.2373368049935007,0.030667542637495215,-0.9876517270596633
-1.2369415185292651,0.032943608683233865,-0.9436690676416686
-1.2361656549930917,0.028202070538438713,-0.9084822636925107
-1.237236656443764,0.03062718942765872,-1.0186651481527642
-1.2372488400355235,0.031533369975555024,-1.0046565374871332
-1.2371210936208492,0.030766593392651604,-0.9764723563180655
-1.2373164172220579,0.025552261105187553,-0.9371033621790855
-1.2374769388026545,0.031045638528546804,-0.9998589854161751
-1.2370382517764626,0.03348288468909309,-0.8984031908470483
-1.2364315673961936,0.026315225530106807,-1.0253333269240563
-1.2369694352340888,0.03377267611497626,-0.8804868931956998
-1.2366805455284946,0.02968846207934031,-0.8888389586752726
-1.236530398608978,0.03333074108810327,-0.8950908845310024
-1.2373411901160116,0.031357425746629725,-0.9770815699019372
-1.2376081710869606,0.02462990994709085,-0.867088522765601
-1.2368713369375595,0.0327682107380146,-0.9252359729913885
-1.237343470014633,0.026680260589947852,-1.033567778207876
-1.2371869144465744,0.02770046359938709,-0.9506882436207414
-1.2374229325392654,0.0312880564461044,-0.9578330436124004
-1.2373120006784315,0.02573715502627622,-0.9600063825338115
-1.2368411523509428,0.034573095355361905,-0.9267484873382742
-1.2374197207838031,0.031359749608229875,-0.9858174756824589
-1.2364727039416612,0.028274088201594383,-0.9249741882517764
-1.2374915504892503,0.03203503112265421,-0.9390848603994918
-1.2372728222129834,0.02743881079553697,-1.001566444682814
-1.2370171179966414,0.03167203900393601,-0.9369937714821859
-1.2370070251247045,0.029407142756804023,-0.9163171858524718
-1.237309548700699,0.027353098767466923,-1.0330432994821075
-1.2371183859464807,0.03102133753320595,-1.0415932940748
-1.2372287644204698,0.026367328583533998,-0.9051037461325678
-1.2373438998404713,0.0297854303251079,-0.9920339336398386
-1.2368603234859408,0.03057252885572331,-0.9294334621883356
-1.2372325237514858,0.026780332237312406,-1.016419536548936
-1.2371420333437153,0.02473346139601142,-0.9933487655910532
-1.2369848798654552,0.03178606940717373,-0.9667218718063725
-1.2370344012614904,0.03270842347676174,-0.9373116040856118
-1.2364426716277286,0.02758143942892701,-1.0277032733985159
-1.2373920892745622,0.031166737891690086,-1.0031294354830531
-1.2376141932255007,0.023480744326297383,-0.9596625398948825
-1.237133538701976,0.027774150061005767,-0.9007590228854612
-1.2372796428042914,0.03002287485622239,-0.9577133117541972
-1.2367938879573155,0.031349569198767566,-0.843329302795643
-1.2373038714644227,0.03393716960189243,-0.9557480044538611
-1.236721008997149,0.027186933470505572,-0.9043270790230904
-1.2369621882529602,0.031826767166707716,-0.9606655566636871
-1.237028562207706,0.03190512692355242,-0.947718500550243
-1.2371996589072105,0.029144484550379778,-0.9400805835814066
-1.2375142422265142,0.030937519919976928,-0.9203053620794582
-1.2368957964676965,0.0307092926585036,-0.8893273148275347
-1.237482317191695,0.024840892159649162,-0.8775885533179447
-1.236850801275797,0.03379182351467785,-0.8809777832132354
-1.237028983942833,0.028493227695876158,-0.9381057118757701
-1.2371334913646068,0.032470953820366855,-0.9114067629388943
-1.2370230946531635,0.03209419103689072,-0.9188004474840242
-1.237509184616492,0.020278786668004777,-0.9690574355868744
-1.2371302432440632,0.0257840451850789,-0.9804126747770707
-1.2375417980198844,0.02646444307113602,-0.9303651136953615
-1.236975453785802,0.03296972939456348,-0.955498575227579
-1.2370898681390312,0.029652998936711108,-1.0368256833724474
-1.2370603589794098,0.032119038361668246,-0.9664009896089177
-1.2372612574049622,0.0317085768417785,-0.9583569443459355
-1.2367814538407758,0.034679936683415555,-0.9029960743166121
-1.2370264328697962,0.03183924679597543,-0.8640631309523993
-1.2369907568174885,0.034032857411052234,-0.898750599794723
-1.2375625835993738,0.030922215164399885,-0.9504121463014368
-1.2373755249373637,0.03275652694523324,-0.9490495963071287
-1.2374993264198912,0.02525606027124516,-0.9408306236016264
-1.236664633920917,0.03398352238373078,-0.976127076802696
-1.2376418199622974,0.027340471043104428,-1.0452766216473146
-1.2370271624512341,0.03220346065817961,-0.9470809448148866
-1.2376137939501626,0.030935924393728973,-0.9824928473524565
-1.2368893690820524,0.03367033706273257,-0.9192070021696938
-1.2370194816913989,0.03371946907500958,-0.8907299543271975
-1.237266377426201,0.03102489321373849,-0.9979572712076424
-1.237272809469346,0.0332348055617043,-0.9452395155998861
-1.236554161422114,0.032419712512868785,-0.9239491814326911
-1.2371823521234009,0.03233493015127182,-1.0012581491676609
-1.2373660918198264,0.03245636157906734,-0.9429485875672129
-1.2374740322969147,0.03138312032312806,-0.9824302995302063
-1.2367479387885028,0.029695685534779612,-0.8757225306788743
-1.2373389866645608,0.02964403179238377,-0.9699652907773175
-1.2375975861030808,0.030915100684847107,-0.972013283316428
-1.2369651778424304,0.03454428517686973,-0.9223719075558588
-1.2373594445354863,0.029832487054406148,-1.015527700219342
-1.2373884230065626,0.02225864036931517,-0.9795664988685033
-1.2363780237079005,0.0303084292257611,-0.9497094379969904
-1.2372913972104107,0.03174743476933439,-1.0037010163729272
-1.2368994751997615,0.03332275414837696,-0.9440839997052418
-1.237202180755796,0.030562273763772286,-1.0074061102547016
-1.2369812182579105,0.026753572278759154,-0.9999323140419384
-1.2364735501616977,0.03177493680164432,-0.9693317957712162
-1.2370544251366455,0.03603408853182081,-0.8757645468049985
-1.2369149210839674,0.03333728236783366,-0.9018019363705905
-1.2372500283855834,0.0279323303613466,-0.9440298898499259
-1.2369606949994163,0.03351050732355085,-0.8621105362581452
-1.237688380253913,0.02964463191373367,-1.0114262112626955
-1.2371894280305427,0.029279877958044292,-0.9056696677652554
-1.2366928715512464,0.032272379163577634,-0.8939280294280035
-1.237523709761008,0.029923868954097512,-0.9602826435770243
-1.2369757484197994,0.02843527461803958,-0.9066709252184435
-1.2375796810298358,0.03131882483399329,-0.9469475887453327
-1.2372947917515718,0.027581331251617727,-0.8698562275566745
-1.2369075235030877,0.03372035507298733,-0.9544724696491101
-1.2373829959609473,0.03173632595135344,-1.0090504514439196
-1.237462705539845,0.03071624166803489,-0.9328086304492433
-1.2373100378069426,0.02400066952489766,-0.9248798621944366
-1.2367910738861676,0.03464040714874525,-0.930843798667293
-1.2373097134437832,0.02244338902489508,-1.0869500822923597
-1.2366167341151386,0.034705496797458595,-0.8459274973782285
-1.2365225569233103,0.0349665074225752,-0.9563358786910556
-1.2370629082599418,0.030682289113782697,-0.8906905841533093
-1.2368821723915722,0.025737644931817988,-1.0285437326002664
-1.2371852524255667,0.03259484329626675,-0.906078388699615
-1.23672832036471,0.023409282637156508,-0.8500320863100229
-1.2372600670251976,0.03130483237410535,-0.9883256144129621
-1.237345440236107,0.027825858563601567,-0.9643194532915855
-1.2372953428107505,0.030979071819662193,-1.0067973715681426
-1.237411861890042,0.031144063458809004,-0.9966712895923762
-1.2371794405829248,0.03150978727327906,-0.9800269069222627
-1.237299253417104,0.03213265631419938,-0.9486523991522945
-1.2374119360827587,0.03127779523775993,-0.9993201440057105
-1.2372876794680006,0.03248732664472107,-0.948420342825071
-1.2371327617380867,0.03263774543755249,-0.9452864796964446
-1.237446101857825,0.024306117163674985,-0.9285721166737296
-1.2377289103359286,0.025936687145536843,-0.9505520502569552
-1.2372483230654523,0.031012760017704314,-0.9879264531242916
-1.2367602365105899,0.03386223537737263,-0.8582289361598754
-1.2368807648109792,0.03245366244370803,-0.9169124662720066
-1.2372997438923516,0.02657199944370807,-0.9703269582889695
-1.237285131450913,0.03218344512107505,-0.9657712619276722
-1.2366045566565698,0.02564783506141338,-1.0577435601319
-1.2363925062610264,0.03388419019604499,-0.9401922600234995
-1.2370423943174005,0.03238900520966262,-0.8731695245324801
-1.2376287267002404,0.025997931167707673,-0.8895486345962862
-1.2369264119042993,0.030295230197089858,-1.017497237816179
-1.237125568737779,0.032052441936570045,-0.9766389242254927
-1.237010304028328,0.03320166303797805,-0.9483563423196381
-1.2370900991477813,0.03127591878081979,-0.9666463005069463
-1.2372140806453407,0.03337577061064664,-0.9144852055917247
-1.236421490606284,0.02655124442997083,-0.9273071429274882
-1.2375855668760098,0.03344671806665996,-0.9560069974617219
-1.2368632840142624,0.0326983668329879,-0.9702016146485419
-1.2375492321059607,0.023732708938080903,-0.9425491147053572
-1.2375800202070624,0.029352422629771138,-1.0053761771765983
-1.2372213384233,0.029759194594774007,-0.9984641360183133
-1.2369810606783804,0.031980129535239564,-0.9702394858814716
-1.237373123870807,0.03116002413420404,-0.9499488903258966
-1.23721430716344,0.02549830258902248,-0.9980799455571295
-1.2370748568953343,0.031217323848534262,-0.9512549585755753
-1.237213550961664,0.0312966121544322,-1.0307343962934203
-1.2371091577565836,0.029007790122848622,-0.9021317975910667
-1.237421208409876,0.03232859609979792,-0.9293432339077302
-1.2367516608965674,0.026728640902208278,-0.904076705921324
-1.2370909942902837,0.028106341672114052,-0.9837884773505611
-1.2372998060170084,0.026794466495788167,-0.9077526642271383
-1.2368363965986544,0.0347930863209808,-0.8812731749778614
-1.2371430655788058,0.02533280833877469,-0.9436981293851749
-1.237297117897106,0.030627790165602953,-1.0189987781050691
-1.237149386815811,0.026581347421353853,-0.9054324640363982
-1.2372585100634148,0.03155064012322854,-0.9680169312944948
-1.2372891138120514,0.03143294793021837,-1.0353127631511532
-1.2368554331628212,0.028326882366125954,-0.9083033457792483
-1.2372993566802608,0.03409024152492814,-0.8814365341137868
-1.237366281909942,0.027215324630605293,-1.0045645825992358
-1.2374371414574077,0.028146001952983984,-0.996495451054717
-1.237580395834438,0.03125584696532463,-1.0082736686762848
-1.2368979812391288,0.031111890470017257,-0.9405840976619377
-1.2373142084076147,0.023662969682171176,-0.9987120022454289
-1.2373717827241628,0.022138044920152963,-0.9853806575879427
-1.237377051848532,0.022161921581198084,-0.9967190520216481
-1.2368284517063963,0.031709135790106896,-0.9461272063346327
-1.2369925979789034,0.032195862168312314,-0.9629992554288511
-1.2373987549448595,0.03230967063782636,-0.97265015624748
-1.2374627215691216,0.02519635048288909,-1.0005934843718236
-1.2369148332259259,0.03411815821163594,-0.8985210131572515
-1.2365528804908112,0.029607211203962473,-0.9117612099238269
-1.2370430682322158,0.032273334029855535,-0.962135858430617
-1.2369691321667415,0.02919377444864482,-0.9004203120467412
-1.2366141205706962,0.031386304895122896,-0.9105743871234762
-1.2369095188680193,0.02870663092006696,-0.8969168500862695
-1.2370274766724518,0.034419588656898266,-0.8762586922661046
-1.2363705713548356,0.03428091270669374,-0.8911961788792931
-1.2370487691664946,0.032886145670126654,-0.9577321546803824
-1.2372968034858396,0.03128331041672177,-1.0214439762993608
-1.2371012828421688,0.03168057359875506,-0.8948564482657791
-1.2370000812442572,0.03511560785356642,-0.8875329051081182
-1.237172179278814,0.027629847514728786,-1.05082423079845
-1.2370991764136496,0.025907477765294343,-0.9163790387785966
-1.2373684694211418,0.030698200699197938,-0.9872313279281959
-1.2370603875509298,0.03231035191598224,-0.9483091310827343
-1.2371984413329704,0.02629950491181568,-0.9479416197149986
-1.2370717667413003,0.035020376723801136,-0.9120032956514723
-1.2373405179692785,0.03171287624362571,-1.0070426972854452
-1.2371637845221384,0.030722136349572052,-0.9844739402668186
-1.2369642742673908,0.03328964414423495,-0.9183432106026801
-1.2373159660025033,0.02606401626778495,-0.9348097815700422
-1.236735336149715,0.034778978756519606,-0.9501352053999584
-1.2368766836140317,0.03127996670710369,-0.8936104409340196
-1.2374128702064973,0.030987889735765637,-0.9888035953638403
-1.2372361580911406,0.02477571498121658,-1.0206810440137368
-1.2374902822499814,0.031164775706609808,-0.9435419041339504
-1.2368807566110198,0.032643646706078486,-0.9200946838725917
-1.2372001251738327,0.026657708934564997,-0.9631068630349947
-1.2369683263908913,0.023596121238846576,-0.8620439819682875
-1.2377374169222768,0.018884200605713383,-0.9790590459987414
-1.2368545332327991,0.0347864771894572,-0.9409217321598051
-1.237032461710911,0.03189758654274138,-0.9449592480483191
-1.237116729822477,0.032561146149734974,-0.9502937703364752
-1.2375061474863887,0.022385378964099294,-0.8413466720545812
-1.2378128867187965,0.019516183099607076,-0.9268903171837861
-1.2369382301174454,0.03278179972338724,-0.8789075767451046
-1.237290207206036,0.03227357863238552,-0.9694467472461373
-1.2370363689966568,0.033314794080987226,-0.8558696349654992
-1.236664585062328,0.0335620930917062,-0.9109563980952089
-1.236918274561764,0.031724626638864474,-0.9023427068460885
-1.2362703348176594,0.034866327225074545,-0.9117864910597487
-1.2370788698755186,0.028591048176919622,-0.9937430930733578
-1.2374420807234305,0.02765448067802685,-0.899855404331512
-1.2367855104424592,0.02344071897976998,-0.9442704664164663
-1.2360240122543134,0.030014305894520817,-0.891786721752575
-1.2368014391243103,0.031215330030202566,-0.8488433753447202
-1.2374592049241495,0.03152245340927509,-1.009691921352699
-1.2367615239191367,0.03125144792873017,-0.869426011287565
-1.236930664168778,0.026356337633428227,-0.9865435063292393
-1.2371028448950214,0.03283915255244446,-0.9132927489237053
-1.2370879962600918,0.029834422859499547,-1.0184050876679693
-1.2371338742332254,0.02713888223134703,-1.0025291062073527
-1.2372656296176923,0.025439117692829638,-0.9547962009008326
-1.2371271095032248,0.03313367374981617,-0.8982873925854861
-1.2372293707565272,0.030083215448121908,-1.0039712222741686
-1.237126432473936,0.03102039059234916,-0.9621985426894011
-1.237469230157565,0.03206682704170801,-0.995829073013078
-1.2367156066903033,0.03301595336541696,-0.9583586276589214
-1.237588416634971,0.02598298671072637,-0.955087784073869
-1.237496424382465,0.03249377002880877,-0.9571685866675319
-1.2370411851793504,0.032162052812404036,-0.9441340540491776
-1.2372529544054476,0.03338258539494892,-0.9121096876594493
-1.237224137336343,0.03450296028445682,-0.9130212916105752
-1.2372865903659496,0.031893387247829204,-0.9696894121108476
-1.2372370127646704,0.02679214152235014,-0.9381070315258141
-1.2366005051879296,0.02240750094713981,-0.991740682317174
-1.2373352014299435,0.0320304822829182,-0.9838358550813792
-1.2374914812810258,0.03248048168953905,-0.9601536313608785
-1.2370039718283594,0.027751607082175504,-0.9455549745803804
-1.236953500101512,0.03394768753104185,-0.9411428487974733
-1.23701224187636,0.028111578538164796,-0.890570110852974
-1.2373241333810572,0.030668313709179218,-1.0321481078043502
-1.237170058487014,0.03278402034654607,-0.9508210431972741
-1.2373563413088313,0.028953248861414132,-0.9498209278591154
-1.2375504567302476,0.01761091656743718,-0.8615491222053042
-1.2371516142204741,0.03181767526028604,-0.9691270278363302
-1.2373811214031782,0.026597221347176913,-0.877555850569466
-1.2369844091053233,0.02563526482316173,-0.9348925677423812
-1.2368787145471487,0.029656084591067784,-1.0338591975613853
-1.2378482673550608,0.023605163419016178,-0.932624430965933
-1.2374347718556726,0.03205107935054699,-0.9395372401840043
-1.2372922631602836,0.03089444963712285,-0.9868996321323656
-1.2370968660354786,0.033242794693570984,-0.91846180035002
-1.236975311584377,0.0332425286160565,-0.9766971749718668
-1.2371969906141238,0.031115310957700548,-0.8822040969271402
-1.2369175431195318,0.03206256597175836,-0.8861831694392317
-1.2369032904626478,0.03139265539723372,-0.9474055927921093
-1.2370560394167207,0.03352385210834302,-0.9255135530636535
-1.237122967688301,0.03261837972652242,-0.9213554547082615
-1.2370533937394055,0.03276521092423338,-0.9186087773842505
-1.2374410372768727,0.026481376110766962,-0.9200043835574513
-1.2372220518601695,0.029677417700476286,-1.0402267077012202
-1.2372674490003965,0.030827654529709012,-1.0025097035058614
-1.2366831148227553,0.03147064631597538,-0.9944582572484166
-1.237243650475517,0.023932970445502584,-0.9184445659787818
-1.2375068560083196,0.029767159062186074,-0.9619293478233462
-1.2370263216382398,0.030626236729559126,-0.9463412034816551
-1.2372670491577624,0.03009591686614795,-1.0023224926205117
-1.2371652823002923,0.030762949232668594,-0.9346758705189062
-1.2369002999263123,0.033522765708113605,-0.9490884381259104
-1.2368726651278643,0.025558276004917932,-0.9712722768291979
-1.2369982412053868,0.029577300050219694,-0.9555124757901502
-1.2368075287226887,0.03128728407297487,-0.9314987027706949
-1.2372345796788933,0.028626724832988698,-1.0279742625295867
-1.2368818474251875,0.028924488395575255,-0.9494941781822318
-1.237158782106091,0.01932325692735461,-0.9507431304803468
-1.2370887855421095,0.033153390957185495,-0.8674151698964462
-1.237181707920025,0.03333193202801893,-0.9029134783178348
-1.237387235422918,0.030983500737056763,-1.0193848795133484
-1.2369172949947551,0.027009342911299385,-0.9539201599599971
-1.2374191754212094,0.030623904738899664,-1.0032484954862881
-1.2375645674002203,0.029356127019232858,-0.989251287708939
-1.2371244265059609,0.028914251017001746,-0.8581611270678139
-1.2375989942430599,0.019530103500699544,-0.8781901334491299
-1.2376475036169523,0.03188821021846193,-0.964282291214846
-1.237337462883206,0.026451302733825403,-0.9981079932742483
-1.2369871054810726,0.028914136248782557,-0.923451690084643
-1.2374139223176586,0.03176253098657907,-0.9404423987531982
-1.2369755017098114,0.030242146977387755,-0.9348317820292076
-1.2370820418390984,0.03294906893215592,-0.9025310260009407
-1.2375304805847556,0.03121439438092053,-0.9366326239277852
-1.2369203120141854,0.03165710886107217,-0.9260405811157569
-1.2365921827922683,0.03361745206018428,-0.9010372672060579
-1.236902932136002,0.03379205435055921,-0.8924299023395041
-1.2371817203125277,0.03365889742391051,-0.8777012469138771
-1.2371442961739216,0.0277036449497219,-0.9291026005395938
-1.2369380710267934,0.02434840164108435,-0.9484984496148976
-1.2368732137815057,0.032838992586257984,-0.8931816416728463
-1.2376397272991162,0.0189051887948542,-0.9535372374978439
-1.2373871312430595,0.026344379549820034,-0.9898941124074311
-1.2373260738270349,0.034048259886768434,-0.9038617403336064
-1.2372354446691938,0.026857784630285472,-0.8376495525027196
-1.2369249709484156,0.031013817916608403,-0.8682549729379134
-1.2368944638937813,0.02684881326979956,-0.8927481822435566
-1.2372682131090023,0.029272594065169088,-0.898427515371567
-1.23725854666222,0.028519647525929913,-0.9083033412322064
-1.2375896563796653,0.03274877331538451,-0.9565068617604963
-1.2368177732241983,0.034255789506599355,-0.8764308279728888
-1.2375761073488933,0.03065791718098501,-0.9683235850304057
-1.2373206708029638,0.032380122331605796,-0.9513960280608071
-1.2375654921212884,0.031893253844622695,-0.9511344727239074
-1.237210268625282,0.03386529230485922,-0.9245234772465071
-1.2372147150196433,0.023377270919700942,-0.8907117144048151
-1.2369437434908337,0.0350686511890492,-0.8661124683887186
-1.2372645366348756,0.0274593058996967,-0.8953594743420171
-1.237614554977652,0.02377046469790449,-0.9137623263013738
-1.2371016326203044,0.034703044507318766,-0.9373354835851557
-1.2371883500360032,0.033568628361346074,-0.9506854279687258
-1.2371155319757194,0.030302491110737982,-0.9384703136501934
-1.237053543136553,0.034244257342138686,-0.9087348127171334
-1.2370581891307701,0.02581319735558626,-1.048059569605542
-1.237144488327753,0.02388991402747252,-0.9099560201450823
-1.2373438270162982,0.029445296251562777,-0.9861028303524955
-1.2368712556988182,0.02880338425695986,-0.9039841923432619
-1.2371890513528867,0.029750444696156203,-1.012135895737155
-1.2371167891202575,0.033253802160555256,-0.9734766144769591
-1.2366999227895856,0.027630815774630182,-0.8856032378600702
-1.2369503916460494,0.02249203739292038,-1.0433843148989006
-1.2370610838770872,0.03156667750793956,-0.9725257890992691
-1.2371829301086124,0.028674243379088336,-0.9385012837267924
-1.2374601185275529,0.032644499712808646,-0.9440593655750034
-1.2374998549158565,0.029184664149582772,-0.918488230963105
-1.2375278999394683,0.027075307008387263,-0.9448598601539968
-1.2370893150770559,0.024105414410144566,-1.0029768993633847
-1.2370941076784083,0.028657288150126806,-0.9976781072621693
-1.236788623433621,0.035468398554126174,-0.9027863864858671
-1.2369096154841372,0.03355395619112375,-0.882441650209575
-1.236694280170602,0.029885757779714434,-0.8252475376134091
-1.237245345687852,0.021541057885071643,-0.893762240393415
-1.236977345538557,0.033278393706253226,-0.9187516821589277
-1.2374026827025755,0.03161957561756532,-1.007496647576915
-1.2370349988556968,0.02728386822915448,-0.8792694598437096
-1.2375882686513466,0.0195166321796848,-0.9307797245622812
-1.2376293349714786,0.03293093808206352,-0.9551015887683783
-1.2373502275630144,0.02282082232270453,-0.931844585427525
-1.2374910652664917,0.02828950578390906,-0.9280244943131218
-1.2366497920647197,0.03428374761971227,-0.9297604462191538
-1.2371833263062066,0.029334449383776558,-0.9233902381627253
-1.23681474003331,0.03583974292420571,-0.8547093015425978
-1.2374719433143204,0.03166241542665152,-0.9226115908542166
-1.2376357512513838,0.023008357099643387,-0.9605679509954752
-1.237415872561694,0.028228934549437715,-0.9676618756237437
-1.2374025760880911,0.030688068262919557,-0.9552656924936692
-1.2374098636408393,0.027318161011402838,-0.9169841290634196
-1.237389484490932,0.023704485976154908,-0.9048622945321987
-1.2372185448291848,0.01927589331737137,-0.8431456952109173
-1.2371206729286044,0.03134788686487407,-0.8759338750055349
-1.237273275356782,0.022066307102037185,-1.0553071294626495
-1.237332594669225,0.029630682031048492,-0.9329848323350036
-1.2371852425375827,0.024969797797113422,-0.9335930904242457
-1.236280891811727,0.03420128962782788,-0.8974162169613764
-1.2368238872791393,0.03125415976292339,-0.9581765416541295
-1.2370309779521198,0.027734387194306914,-0.8682335347983586
-1.2374444756635374,0.03161341099627637,-0.9263537320456019
-1.237524195723476,0.032625108550256895,-0.9423924021270045
-1.2367554846128574,0.028989205539475708,-1.0244948151330169
-1.2373858707930063,0.02235284812572,-1.0692442586928603
-1.237160793672769,0.023891931550528867,-1.0011001746702868
-1.2368599364664388,0.02713292372402328,-0.9533835416955475
-1.2371931632158666,0.03320982080113523,-0.9107647489397785
-1.2370832998352794,0.021906836050595853,-0.9258750313019626
-1.2375988629578945,0.03223419849001418,-0.9609738298665081
-1.237471302189498,0.032510128254088604,-0.9225305449190665
-1.237220420238101,0.02692888356366559,-1.084212554393094
-1.2369140573892552,0.03303716121740051,-0.9330815041424821
-1.237514985734499,0.018186478097213226,-1.05009955913528
-1.2367688361845532,0.031708370175927716,-0.984071814104288
-1.237219011912202,0.020229892890105957,-0.9888280522424874
-1.2371769124122853,0.02982232029037278,-0.92914613206902
-1.2367142780980345,0.02398201420243116,-0.9676410345021779
-1.2370108005854596,0.0248084885176443,-1.0143821916541
-1.2365252450626356,0.03469526579425634,-0.8809086365246083
-1.2369545131359465,0.032496493301394695,-0.9368790941387964
-1.2373408697318429,0.03271779794781877,-0.9475291448215162
-1.2372426685618199,0.03090675358527986,-0.9901000392545631
-1.2372225839891255,0.03157929127454196,-0.9204307000225141
-1.236884629468071,0.03272459423793105,-0.8622384003652375
-1.237533295515974,0.024340780992998728,-0.9920900095555963
-1.237023839752606,0.027196987877195822,-0.953955171618644
-1.237176325100495,0.02761498849906462,-0.9034241923473926
-1.2372754964883015,0.024021972719914145,-0.8437121907624223
-1.2366021387662391,0.03209230588307112,-0.8335706848640154
-1.2373592086579701,0.03231209041494076,-0.9662355858144457
-1.2366138284378747,0.028156104978398516,-0.9925315010680211
-1.2372815437094167,0.031114274336409807,-0.9195225487434376
-1.2374927518239587,0.020907442674415626,-0.865071012344337
